x,y,t,energy,particle_id,incidence_energy,incidence_angle
-1.6471972,-0.38241687,0.0,0.02668299741057,1,1000.0,0
1.8647923,0.6150296,0.00399999999353895,0.4091198123983889,1,1000.0,0
0.67430025,-2.3130322,0.013999999995576218,0.602800199536999,1,1000.0,0
1.5921738,-1.706454,0.013999999995576218,0.2017522762845917,1,1000.0,0
0.9206642,0.45215645,0.01900000000023283,0.2586829520454863,1,1000.0,0
-8.022204,-4.4540706,0.05899999999382999,0.2604658836378489,1,1000.0,0
2.4929938,0.64135915,0.05899999999382999,0.1273772472291372,1,1000.0,0
-8.02836,-4.449867,0.05899999999382999,0.4808462458871856,1,1000.0,0
-0.7422095,-7.8743963,0.0639999999984866,0.533948678576464,1,1000.0,0
-5.704368,-0.12860228,0.07400000000052387,0.0913432068844141,1,1000.0,0
-12.557186,-8.667834,0.07799999999406282,0.3904350501377882,1,1000.0,0
9.264961,-0.2299823,0.08199999999487773,0.0275091333334683,1,1000.0,0
2.007228,1.3471689,0.09399999999732245,0.1466845125071392,1,1000.0,0
-1.5630721,1.7313315,0.09399999999732245,0.5698814164508436,1,1000.0,0
-5.137717,0.5875672,0.10399999999935972,0.4722753055747243,1,1000.0,0
-7.760838,-8.8499565,0.12099999999918509,0.2684367493588193,1,1000.0,0
-2.9772155,-3.773008,0.13699999999516876,0.3785993597145936,1,1000.0,0
1.6796726,-0.44679356,0.14099999999598367,0.0398460383271705,1,1000.0,0
2.4924798,-0.90974814,0.14400000000023283,0.1468145445130027,1,1000.0,0
-1.1861985,0.36559552,0.14799999999377178,0.0165070480940324,1,1000.0,0
1.4783416,-11.528118,0.1639999999970314,0.1913793796759724,1,1000.0,0
-0.7236148,2.5083525,0.1639999999970314,0.1008592402807697,1,1000.0,0
-8.319884,-1.742442,0.21899999999732245,0.2142170146537637,1,1000.0,0
-1.4603406,2.7525475,0.2239999999947031,0.0813678138068148,1,1000.0,0
-0.7257091,3.6575358,0.22999999999592546,0.3083873195578505,1,1000.0,0
-1.7341795,2.6257575,0.2459999999991851,0.0909903384847521,1,1000.0,0
-10.835542,-12.299119,0.25,0.224771087364179,1,1000.0,0
-3.833074,10.2692995,0.25399999999353895,0.08010663613979,1,1000.0,0
7.4507203,-15.044831,0.26199999999516876,0.0375841402086307,1,1000.0,0
-5.270787,-8.521961,0.26199999999516876,0.111192800365253,1,1000.0,0
-12.316489,-7.811735,0.26900000000023283,0.037145104574246,1,1000.0,0
-0.88152945,-0.4178137,0.2769999999945867,0.0531447457192725,1,1000.0,0
-4.512138,0.27115634,0.2769999999945867,0.4823010292366663,1,1000.0,0
2.3206148,15.866028,0.2809999999954016,0.2361057166271271,1,1000.0,0
9.289408,-0.38972175,0.30899999999383,0.0114567310391909,1,1000.0,0
-4.1247406,-1.609234,0.34799999999813735,0.3556418698795544,1,1000.0,0
2.5599914,-12.302463,0.3669999999983702,0.0911298398847948,1,1000.0,0
-3.540508,-9.785533,0.3669999999983702,0.5447286448689789,1,1000.0,0
3.8985913,-6.38651,0.37899999999353895,0.1751994087699447,1,1000.0,0
-15.890681,-2.03439,0.39099999999598367,0.3218875743193273,1,1000.0,0
-7.066796,13.644515,0.4059999999954016,0.0633866265112805,1,1000.0,0
8.473956,1.874038,0.4139999999970314,0.3372148547261119,1,1000.0,0
2.6654837,-12.212855,0.4179999999978463,0.0423787359043489,1,1000.0,0
14.323749,6.5877323,0.43699999999807915,0.1958574488044436,1,1000.0,0
-14.047573,-4.130157,0.46899999999732245,0.0921010843652507,1,1000.0,0
-0.89951634,-0.31037462,0.4739999999947031,0.0088205484661664,1,1000.0,0
-16.70122,1.1381404,0.5079999999943539,0.0255549074810625,1,1000.0,0
-10.1384735,19.573126,0.5079999999943539,0.0253112784026008,1,1000.0,0
-1.6131581,0.48180106,0.5190000000002328,0.047785734166731,1,1000.0,0
4.7698236,17.551939,0.5309999999954016,0.0922293079253444,1,1000.0,0
1.582594,0.057127777,0.5339999999996508,0.3550903404729991,1,1000.0,0
8.968953,7.2411194,0.5469999999986612,0.2933624507382749,1,1000.0,0
-3.5924294,4.163543,0.5639999999984866,0.0382555015804535,1,1000.0,0
-20.902699,3.4682934,0.565999999998894,0.1703670040802633,1,1000.0,0
0.59339404,-8.508354,0.5779999999940628,0.208475926426838,1,1000.0,0
-18.03381,-0.31761432,0.5899999999965075,0.0374058650656329,1,1000.0,0
-8.4421215,26.257969,0.5899999999965075,0.0964042355244386,1,1000.0,0
-0.7349349,-2.323966,0.5899999999965075,0.1460495400682661,1,1000.0,0
13.218267,23.057688,0.6039999999993597,0.4341033269513576,1,1000.0,0
-5.3337092,12.061431,0.613999999994121,0.1754550292580873,1,1000.0,0
4.5911927,16.433483,0.6239999999961583,0.085016324613436,1,1000.0,0
-10.894461,20.906292,0.68399999999383,0.3921044802147647,1,1000.0,0
27.358864,-1.6420784,0.7379999999975553,0.1076540894270303,1,1000.0,0
-5.9816785,19.559246,0.7619999999951688,0.4585662781422255,1,1000.0,0
-6.9702024,22.387663,0.819999999999709,0.0855431464215383,1,1000.0,0
17.38247,12.138444,0.8339999999952852,0.1757922759013863,1,1000.0,0
20.587051,2.885506,0.8399999999965075,0.0836281353462312,1,1000.0,0
3.67068,20.366737,0.8589999999967404,0.1603100833699594,1,1000.0,0
-15.8417,5.555291,0.8669999999983702,0.1199856224390508,1,1000.0,0
-4.370022,3.2014236,0.878999999993539,0.0146547937941622,1,1000.0,0
-17.780262,24.130196,0.878999999993539,0.3994694671682626,1,1000.0,0
10.157554,9.112556,0.8909999999959837,0.0049636797801032,1,1000.0,0
-13.311122,-11.933477,0.9099999999962165,0.0945018968955309,1,1000.0,0
-7.473042,-4.8513017,0.930000000000291,0.1710098534665175,1,1000.0,0
-23.083534,27.246931,0.93399999999383,0.3176242626005653,1,1000.0,0
-23.080042,27.205967,0.93399999999383,0.2330086318848835,1,1000.0,0
4.321773,-31.41946,0.9369999999980791,0.2409454493850061,1,1000.0,0
-13.883235,14.633959,0.9439999999958673,0.1516653944069166,1,1000.0,0
2.3411913,-4.610094,0.9639999999999418,0.0677885203619763,1,1000.0,0
-5.514829,3.4535098,0.9689999999973224,0.0713804715534682,1,1000.0,0
-3.779591,2.3777866,0.9839999999967404,0.0563345981107921,1,1000.0,0
-2.3849425,-16.716614,0.9959999999991851,0.0540721656731388,1,1000.0,0
-10.48917,12.499711,0.9959999999991851,0.1109423192495848,1,1000.0,0
-8.65628,1.300746,1.0139999999955762,0.1341245448768916,1,1000.0,0
-5.5106664,10.986543,1.0190000000002328,0.0510338265217077,1,1000.0,0
-23.478226,-12.487487,1.0269999999945867,0.250151794082623,1,1000.0,0
-9.617502,14.42645,1.0779999999940628,0.1006350646787679,1,1000.0,0
-4.0572076,27.884163,1.0839999999952852,0.0919704617378626,1,1000.0,0
-3.039464,-15.687334,1.0899999999965075,0.0549205281855485,1,1000.0,0
-3.1665978,35.68336,1.0979999999981374,0.0310857427360621,1,1000.0,0
-5.60492,-15.749584,1.1479999999937718,0.0181760277924744,1,1000.0,0
-8.842343,-10.835811,1.1539999999949941,0.3304910677614359,1,1000.0,0
12.742365,9.614078,1.1639999999970314,0.0647366905683067,1,1000.0,0
10.561197,-6.614133,1.1679999999978463,0.2073235105759212,1,1000.0,0
-18.67665,-34.742134,1.190999999998894,0.3235614475887964,1,1000.0,0
9.355755,30.842945,1.190999999998894,0.0936974554447365,1,1000.0,0
-17.88183,12.596325,1.1990000000005239,0.0308198715829224,1,1000.0,0
-9.388141,40.112854,1.25,0.2259079103307081,1,1000.0,0
-0.97009015,-2.1173708,1.2619999999951688,0.0175226420774406,1,1000.0,0
-18.961632,2.3539732,1.2639999999955762,0.1949422724546338,1,1000.0,0
-21.999292,42.90314,1.2839999999996508,0.1665204144707864,1,1000.0,0
-11.984956,36.414555,1.2839999999996508,0.0102644721776815,1,1000.0,0
9.191255,-7.883491,1.3039999999964493,0.1907929454306453,1,1000.0,0
-3.271177,34.114056,1.315999999998894,0.2321704288118331,1,1000.0,0
-6.6278615,5.504895,1.3339999999952852,0.09828407420469,1,1000.0,0
-3.6826067,12.927279,1.370999999999185,0.0505626938111956,1,1000.0,0
-5.044345,4.2181,1.3909999999959837,0.0260834790471161,1,1000.0,0
-8.453745,15.837917,1.430000000000291,0.0244688611790101,1,1000.0,0
-7.2896442,-3.7670846,1.43399999999383,0.0621591749824011,1,1000.0,0
18.945477,17.256468,1.43399999999383,0.04500833612773,1,1000.0,0
11.962632,1.1504818,1.4369999999980791,0.0864383807216515,1,1000.0,0
3.576622,-3.609276,1.4609999999956926,0.0807536426595587,1,1000.0,0
19.433212,6.1875544,1.473999999994703,0.1292294608416403,1,1000.0,0
14.897872,18.673286,1.4799999999959255,0.0112116174564263,1,1000.0,0
21.506966,-9.889673,1.4839999999967404,0.1191188755730898,1,1000.0,0
-19.39406,-25.168179,1.5139999999955762,0.2448793412689173,1,1000.0,0
-18.958986,-22.35486,1.5190000000002328,0.1622291029454421,1,1000.0,0
24.36485,12.768284,1.5389999999970314,0.0253000516770898,1,1000.0,0
16.611317,49.043945,1.543999999994412,0.121898772670001,1,1000.0,0
-32.884968,10.13388,1.5509999999994761,0.0296720670119877,1,1000.0,0
13.751841,-22.764637,1.565999999998894,0.3183971524364924,1,1000.0,0
2.8039732,-23.538307,1.569999999999709,0.0782841048608898,1,1000.0,0
-30.079094,7.3830175,1.5779999999940628,0.050319008453837,1,1000.0,0
4.151617,-30.478523,1.5839999999952852,0.0060411006218764,1,1000.0,0
-1.649419,17.318703,1.6089999999967404,0.1629631806328993,1,1000.0,0
-16.977955,7.5722966,1.620999999999185,0.1246697326678406,1,1000.0,0
-5.81431,16.789206,1.6479999999937718,0.0183921502314367,1,1000.0,0
10.189686,0.24073048,1.6479999999937718,0.0421631648863565,1,1000.0,0
1.0061591,10.055576,1.6639999999970314,0.043770648726549,1,1000.0,0
-16.917036,9.901259,1.6679999999978463,0.027254361223303,1,1000.0,0
0.92685866,13.373513,1.6739999999990687,0.0415171063634909,1,1000.0,0
-2.2436433,8.056356,1.7069999999948777,0.1436709898819642,1,1000.0,0
-21.7666,-21.605364,1.7339999999967404,0.178293887754778,1,1000.0,0
-21.970417,5.6826515,1.7639999999955762,0.0126252415362906,1,1000.0,0
-19.710411,2.894765,1.7969999999986612,0.0395895774174306,1,1000.0,0
-28.42714,11.346256,1.8039999999964493,0.0458995643461299,1,1000.0,0
-26.266516,-7.76057,1.8439999999973224,0.0771906579811858,1,1000.0,0
